Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,is_mitm,is_ssl_stripping,is_weak_cert,is_encrypted_malware
251,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,55776.89243,11952.19124,125.5,38.89087297,153,98,251,251.0,0.0,251,251,0,0.0,0.0,0,0,1,0,0,0,64,20,7968.12749,3984.063745,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
8781968,9,15,112,188,25,0,12.44444444,10.19940085,34,0,12.53333333,14.54975045,34.1609079,2.732872632,381824.6957,992685.4299,3136794,3,6114687,764335.875,1413664.206,3181059,226,8781875,627276.7857,1225498.26,3136794,3,0,0,0,0,296,488,1.024827237,1.708045395,0,34,12.0,12.82250626,164.4166667,0,0,0,1,0,0,1,12.5,12.44444444,12.53333333,1,0,0,1
146,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13698.63014,146.0,0.0,146,146,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6849.315068,6849.315068,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
80,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12500.0,12500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
8537828,9,15,116,188,30,0,12.88888889,10.95952148,34,0,12.53333333,14.54975045,35.60624552,2.811019383,371209.913,956778.7625,2938894,3,5746727,718340.875,1315797.355,2981842,3,8537791,609842.2143,1180032.568,2938894,3,0,0,0,0,296,488,1.054132269,1.756887115,0,34,12.16,13.03738215,169.9733333,0,0,0,1,0,0,1,12.66666667,12.88888889,12.53333333,1,0,0,1
1,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
228,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,61403.50877,13157.89474,114.0,86.2670273,175,53,228,228.0,0.0,228,228,0,0.0,0.0,0,0,1,0,0,0,64,20,8771.929825,4385.964912,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
245,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,57142.85714,12244.89796,122.5,64.34671709,168,77,245,245.0,0.0,245,245,0,0.0,0.0,0,0,1,0,0,0,64,20,8163.265306,4081.632653,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
48,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
66,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15151.51515,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
9670398,9,15,112,188,26,0,12.44444444,10.23610169,34,0,12.53333333,14.54975045,31.02250807,2.481800646,420452.087,1090395.519,3224800,3,6441365,805170.625,1483916.499,3268928,229,9670320,690737.1429,1345752.676,3224800,3,0,0,0,0,296,488,0.930675242,1.551125404,0,34,12.0,12.83225104,164.6666667,0,0,0,1,0,0,1,12.5,12.44444444,12.53333333,1,0,0,1
94,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10638.29787,10638.29787,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
8536367,9,15,108,188,24,0,12.0,9.797958971,34,0,12.53333333,14.54975045,34.67517271,2.81150049,371146.3913,964760.8876,3057191,3,5950302,743787.75,1376859.496,3100835,3,8536315,609736.7857,1191001.201,3057191,3,0,0,0,0,296,488,1.054312684,1.757187806,0,34,11.84,12.71377206,161.64,0,0,0,1,0,0,1,12.33333333,12.0,12.53333333,1,0,0,1
11072860,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,429.2477282,4.876788833,208921.8868,576579.2079,2340306,16,9160484,436213.5238,808311.9917,2413562,219,11100000,357185.9032,722263.4262,2340306,16,0,0,0,0,712,1032,1.986839895,2.889948938,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,1,88.01851852,91.27272727,85.78125,1,0,0,1
72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
2,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,7000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
8607733,9,15,121,188,28,0,13.44444444,11.4358112,34,0,12.53333333,14.54975045,35.89795362,2.788190572,374249.2609,972614.5265,3060613,3,5950765,743845.625,1377431.929,3106959,195,8607609,614829.2143,1200670.05,3060613,3,0,0,0,0,296,488,1.045571465,1.742619108,0,34,12.36,13.18736769,173.9066667,0,0,0,1,0,0,1,12.875,13.44444444,12.53333333,1,0,0,1
222,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,63063.06306,13513.51351,111.0,42.42640687,141,81,222,222.0,0.0,222,222,0,0.0,0.0,0,0,1,0,0,0,64,20,9009.009009,4504.504505,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
11591251,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,410.0506494,4.572414142,222908.6731,601467.1217,2207704,3,9907973,495398.65,877497.4521,2278035,518,11600000,373907.3226,746153.2421,2207704,3,0,0,0,0,680,1032,1.811711264,2.760702878,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
97,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10309.27835,10309.27835,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
258,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54263.56589,11627.90698,129.0,104.6518036,203,55,258,258.0,0.0,258,258,0,0.0,0.0,0,0,1,0,0,0,64,20,7751.937984,3875.968992,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
226,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,61946.90265,13274.33628,113.0,113.137085,193,33,226,226.0,0.0,226,226,0,0.0,0.0,0,0,1,0,0,0,64,20,8849.557522,4424.778761,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
11540677,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,411.8475892,4.592451552,221936.0962,600100.2053,2256030,3,10200000,508570.45,890618.6812,2299964,632,11500000,372276.4516,744621.1063,2256030,3,0,0,0,0,680,1032,1.819650615,2.772800937,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
12419047,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,382.7185774,4.187116773,243510.7255,655151.098,2531758,3,10200000,510876.6,907977.5151,2578337,404,12400000,413964.5,816825.3087,2531758,3,0,0,0,0,680,1000,1.690951005,2.496165769,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,1,91.40384615,95.61904762,88.5483871,1,0,0,1
8584011,9,15,111,188,24,0,12.33333333,10.04987562,34,0,12.53333333,14.54975045,34.8322014,2.795895765,373217.8696,977024.1558,3285736,3,5255175,656896.875,1219514.75,2916544,4,8583898,613135.5714,1207077.429,3285736,3,0,0,0,0,296,488,1.048460912,1.747434853,0,34,11.96,12.78175783,163.3733333,0,0,0,1,0,0,1,12.45833333,12.33333333,12.53333333,1,0,0,1
232,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,60344.82759,12931.03448,116.0,7.071067812,121,111,232,232.0,0.0,232,232,0,0.0,0.0,0,0,1,0,0,0,64,20,8620.689655,4310.344828,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
214,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,65420.56075,14018.69159,107.0,26.87005769,126,88,214,214.0,0.0,214,214,0,0.0,0.0,0,0,1,0,0,0,64,20,9345.794393,4672.897196,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
9513283,9,15,113,188,25,0,12.55555556,10.32122947,34,0,12.53333333,14.54975045,31.63997119,2.5227884,413621.0,1075423.411,3284879,3,6552555,819069.375,1514313.739,3329213,3,9513193,679513.7857,1327649.144,3284879,4,0,0,0,0,296,488,0.94604565,1.57674275,0,34,12.04,12.85651586,165.29,0,0,0,1,0,0,1,12.54166667,12.55555556,12.53333333,1,0,0,1
9474452,9,15,109,188,28,0,12.11111111,10.08023368,34,0,12.53333333,14.54975045,31.34745946,2.533128037,411932.6957,1069703.186,3256547,3,6351126,793890.75,1467958.057,3300282,3,9474344,676738.8571,1320406.852,3256547,3,0,0,0,0,296,488,0.949923014,1.583205023,0,34,11.88,12.78775456,163.5266667,0,0,0,1,0,0,1,12.375,12.11111111,12.53333333,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
13043353,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,364.4001661,3.986704952,255752.0196,683132.2284,2517001,3,10500000,524211.45,920511.2527,2388544,415,13000000,434773.1333,851072.5956,2517001,3,0,0,0,0,680,1000,1.610015462,2.376689491,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,1,91.40384615,95.61904762,88.5483871,1,0,0,1
12013704,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,395.6315221,4.494866862,226673.6604,617646.7376,2460262,4,10100000,479827.9524,868667.057,2504659,289,12000000,387536.3548,772707.5298,2460262,4,0,0,0,0,712,1032,1.831242055,2.663624807,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,1,88.01851852,91.27272727,85.78125,1,0,0,1
103,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.47573,103.0,0.0,103,103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9708.737864,9708.737864,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
8687297,9,15,107,188,26,0,11.88888889,9.726824308,34,0,12.53333333,14.54975045,33.95762802,2.762654483,377708.5652,981138.0155,3039093,3,5604699,700587.375,1297301.534,2928051,3,8687208,620514.8571,1211127.66,3039093,3,0,0,0,0,296,488,1.035995431,1.726659052,0,34,11.8,12.69514343,161.1666667,0,0,0,1,0,0,1,12.29166667,11.88888889,12.53333333,1,0,0,1
8222859,9,15,107,188,23,0,11.88888889,9.545214042,34,0,12.53333333,14.54975045,35.87559996,2.918692878,357515.6087,926936.0191,2812001,4,5663699,707962.375,1308145.569,2854509,220,8222819,587344.2143,1143979.878,2812001,4,0,0,0,0,296,488,1.094509829,1.824183049,0,34,11.8,12.64911064,160.0,0,0,0,1,0,0,1,12.29166667,11.88888889,12.53333333,1,0,0,1
8334192,9,15,104,188,23,0,11.55555556,9.355628134,34,0,12.53333333,14.54975045,35.03638985,2.879703275,362356.1739,949867.2578,3146181,4,5460131,682516.375,1285845.542,3188878,210,8334105,595293.2143,1173696.205,3146181,4,0,0,0,0,296,488,1.079888728,1.799814547,0,34,11.68,12.60198397,158.81,0,0,0,1,0,0,1,12.16666667,11.55555556,12.53333333,1,0,0,1
11554537,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,411.3535661,4.500396684,226559.549,609767.2633,2468196,4,9043284,452164.2,794989.3733,2201364,571,11600000,385147.5667,760312.3384,2468196,4,0,0,0,0,680,1000,1.817467892,2.682928792,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,1,91.40384615,95.61904762,88.5483871,1,0,0,1
58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
87,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22988.50575,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11494.25287,11494.25287,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
43,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,325581.3953,46511.62791,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,1,0,0,0,64,0,46511.62791,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
11664247,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,407.4845123,4.543799527,224312.4423,610795.4787,2224164,3,10300000,514720.8,910621.6267,2306108,468,11700000,376261.9355,758441.6446,2224164,3,0,0,0,0,680,1032,1.800373397,2.743426129,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
8950918,9,15,100,188,26,0,11.11111111,9.116529554,34,0,12.53333333,14.54975045,32.17547072,2.681289226,389170.3478,1012423.452,3128637,4,5780056,722507.0,1340324.73,3087751,224,8950826,639344.7143,1249952.31,3128637,4,0,0,0,0,296,488,1.00548346,1.675805767,0,34,11.52,12.54697839,157.4266667,0,0,0,1,0,0,1,12.0,11.11111111,12.53333333,1,0,0,1
4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
8991281,9,15,105,188,23,0,11.66666667,9.300537619,34,0,12.53333333,14.54975045,32.58712524,2.669252579,390925.2609,1023170.846,3396602,3,6476780,809597.5,1500367.964,3439060,3,8991155,642225.3571,1264061.914,3396602,3,0,0,0,0,296,488,1.000969717,1.668282862,0,34,11.72,12.58808961,158.46,0,0,0,1,0,0,1,12.20833333,11.66666667,12.53333333,1,0,0,1
10900990,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,436.0154445,4.861943732,209634.4231,560677.9948,2011870,3,9224561,461228.05,813702.8071,2077532,595,10900000,351640.6452,694915.262,2011870,3,0,0,0,0,680,1032,1.926430535,2.935513197,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
231,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,60606.06061,12987.01299,115.5,89.80256121,179,52,231,231.0,0.0,231,231,0,0.0,0.0,0,0,1,0,0,0,64,20,8658.008658,4329.004329,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
101,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19801.9802,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9900.990099,9900.990099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
256,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,54687.5,11718.75,128.0,7.071067812,133,123,256,256.0,0.0,256,256,0,0.0,0.0,0,0,1,0,0,0,64,20,7812.5,3906.25,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
270,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,51851.85185,11111.11111,135.0,29.69848481,156,114,270,270.0,0.0,270,270,0,0.0,0.0,0,0,1,0,0,0,64,20,7407.407407,3703.703704,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
9509705,9,15,100,188,20,0,11.11111111,8.652231568,34,0,12.53333333,14.54975045,30.28485111,2.523737592,413465.4348,1074246.352,3286884,1,6552922,819115.25,1513971.31,3330090,49,9509611,679257.9286,1326091.399,3286884,1,0,0,0,0,296,488,0.946401597,1.577335995,0,34,11.52,12.43690744,154.6766667,0,0,0,1,0,0,1,12.0,11.11111111,12.53333333,1,0,0,1
12362953,21,33,2008,2745,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,384.4550732,4.367888481,233263.2642,628590.5545,2228076,3,10500000,523410.8,908566.3992,2302561,653,12400000,386341.4688,775908.9803,2228076,3,0,0,0,0,680,1064,1.698623298,2.669265183,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,1,88.01851852,95.61904762,83.18181818,1,0,0,1
4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
9069817,9,15,117,188,30,0,13.0,11.20267825,34,0,12.53333333,14.54975045,33.62802138,2.646139387,394339.8696,1034408.462,3351295,3,5861965,732745.625,1377703.362,3394133,4,9069710,647836.4286,1278252.537,3351295,3,0,0,0,0,296,488,0.99230227,1.653837117,0,34,12.2,13.1085214,171.8333333,0,0,0,1,0,0,1,12.70833333,13.0,12.53333333,1,0,0,1
8662443,9,15,118,188,32,0,13.11111111,11.37370261,34,0,12.53333333,14.54975045,35.32490777,2.770581001,376627.9565,979888.8393,3139727,3,5480432,685054.0,1266827.647,2771153,4,8662326,618737.5714,1209798.81,3139727,3,0,0,0,0,296,488,1.038967875,1.731613126,0,34,12.24,13.16016717,173.19,0,0,0,1,0,0,1,12.75,13.11111111,12.53333333,1,0,0,1
9548421,9,15,98,188,19,0,10.88888889,8.417904199,34,0,12.53333333,14.54975045,29.95259635,2.513504589,415148.7391,1086541.629,3692848,3,6736862,842107.75,1568203.16,3735811,3,9548307,682021.9286,1342347.132,3692848,3,0,0,0,0,296,488,0.942564221,1.570940368,0,34,11.44,12.38641729,153.4233333,0,0,0,1,0,0,1,11.91666667,10.88888889,12.53333333,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
10641596,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,446.6435298,4.698543339,217175.4286,563370.1955,1935080,3,9116222,506456.7778,832018.2188,2000829,315,10600000,354716.2,689169.4201,1935080,3,0,0,0,0,616,1000,1.785446469,2.91309687,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,1,95.06,105.6842105,88.5483871,1,0,0,1
11212975,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,423.883938,4.726667098,215634.1346,581366.0765,2168753,3,9316350,465817.5,824012.8853,2216116,410,11200000,361704.4839,721158.7863,2168753,3,0,0,0,0,680,1032,1.872830359,2.853836738,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
96,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10416.66667,10416.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
11633524,22,31,2008,2745,640,0,91.27272727,138.1821372,976,0,88.5483871,223.315,408.5606391,4.555799257,223721.6154,601322.7995,2444475,3,9716961,462712.4286,836204.8117,2501445,4,11600000,387783.1667,755379.7013,2444475,3,0,0,0,0,712,1000,1.891086484,2.664712773,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,91.27272727,88.5483871,1,0,0,1
12417303,21,32,2024,2745,640,0,96.38095238,140.1821944,976,0,85.78125,220.240592,384.0608544,4.268237636,238794.2885,653164.1412,2495535,3,10900000,545910.35,969883.9955,2545101,507,12400000,400553.4839,811425.0327,2495535,3,0,0,0,0,680,1032,1.691188497,2.577049139,0,976,88.31481481,189.6409541,35963.69147,0,0,0,1,0,0,1,89.98113208,96.38095238,85.78125,1,0,0,1
