pcap_file,label,src_ip,dst_ip,src_port,dst_port,tls_version,cipher_suite,cert_issuer,cert_subject,cert_expiry,handshake_time
Skype.pcap,Benign,1.1.16.131,1.2.164.216,43410,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.127.142,1.2.203.227,47266,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.185.198,1.2.14.28,48855,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.31.249,1.2.149.210,10752,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.135.6,1.2.51.92,33816,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.207.191,1.2.200.33,52474,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.189.4,1.2.9.90,49688,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.70.248,1.2.243.78,1121,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.57.137,1.2.141.234,37525,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.209.211,1.2.104.118,28579,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.37.12,1.2.145.97,38429,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.164.160,1.2.17.8,43508,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.96.185,1.2.213.14,55779,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.180.79,1.2.181.123,47997,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.147.19,1.2.39.127,11428,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.231.6,1.2.83.92,58393,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.148.104,1.2.148.210,39341,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.84.157,1.2.224.242,22945,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.69.51,1.2.241.136,63042,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.69.185,1.2.242.14,19133,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.173.207,1.2.26.37,45790,443,NA,NA,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.1.35.108,1.2.146.45,41530,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.81.186,1.2.82.33,60243,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.202.77,1.2.126.163,33641,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.193.47,1.2.193.145,31310,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.167.159,1.2.21.108,7440,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.61.201,1.2.138.52,17214,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.249.10,1.2.77.111,21062,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.35.79,1.2.151.164,10335,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.133.43,1.2.49.129,35392,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.68.71,1.2.68.186,62964,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.122.109,1.2.206.206,32661,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.188.81,1.2.8.167,3412,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.163.226,1.2.26.8,44690,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.82.197,1.2.231.41,22503,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.103.209,1.2.220.38,27873,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.83.9,1.2.231.94,58377,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.22.42,1.2.22.151,42850,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.253.200,1.2.74.30,1752,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.212.107,1.2.212.205,55673,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.208.207,1.2.101.37,54757,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.211.87,1.2.103.173,57447,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.110.9,1.2.218.94,29463,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.123.46,1.2.207.131,32821,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.246.224,1.2.247.93,18510,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.131.219,1.1.54.156,443,15841,0x0300,0xc014,NA,NA,NA,1.5e-05
Skype.pcap,Benign,1.2.178.162,1.1.6.63,443,2916,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.80.84,1.1.79.235,443,59734,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.104.108,1.1.103.227,443,28009,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.43.161,1.1.159.58,443,40111,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.162.125,1.1.162.22,443,42831,0x0300,0xc014,NA,NA,NA,1.2e-05
Skype.pcap,Benign,1.2.193.195,1.1.198.232,443,32046,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.52.89,1.1.134.143,443,15468,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.29.171,1.1.169.66,443,8824,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.19.123,1.1.167.23,443,42039,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.146.249,1.1.38.164,443,38823,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.37.90,1.1.144.36,443,11550,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.131.157,1.1.53.63,443,16246,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.76.251,1.1.76.143,443,20995,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.71.110,1.1.243.24,443,1052,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.91.240,1.1.239.154,443,24758,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.193.202,1.1.193.104,443,31363,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.119.194,1.1.195.108,443,31868,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.61.140,1.1.60.242,443,17023,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.161.251,1.1.21.154,443,42688,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.91.35,1.1.238.205,443,62430,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.207.107,1.1.206.241,443,32832,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.104.222,1.1.104.122,443,57763,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.95.179,1.1.95.62,443,25759,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.181.34,1.1.126.139,443,2460,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.110.126,1.1.218.40,443,57156,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.60.1,1.1.143.171,443,36026,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.125.18,1.1.200.188,443,52692,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.84.237,1.1.224.151,443,22968,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.11.20,1.1.190.190,443,4046,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.237.186,1.1.237.79,443,62196,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.188.112,1.1.8.27,443,49463,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.29.231,1.1.169.145,443,44707,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.84.143,1.1.224.5,443,22910,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.66.137,1.1.246.51,443,18231,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.204.190,1.1.120.105,443,32122,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.139.98,1.1.62.251,443,63537,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.139.124,1.1.62.86,443,18245,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.248.243,1.1.76.158,443,64948,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.104.213,1.1.104.110,443,28128,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.238.47,1.1.89.218,443,24295,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.228.84,1.1.79.242,443,21774,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.126.238,1.1.202.152,443,53179,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.205.242,1.1.121.157,443,53962,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.220.182,1.1.104.85,443,28017,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.1.181.189,1.2.176.77,49415,443,NA,NA,NA,NA,NA,1.7e-05
Skype.pcap,Benign,1.1.198.14,1.2.114.100,51999,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.7.153,1.1.7.64,443,49242,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.145.153,1.1.37.68,443,10835,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.21.139,1.1.161.35,443,6742,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.9.255,1.1.189.169,443,3772,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.162.188,1.1.22.103,443,42868,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.125.58,1.1.124.214,443,33268,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.36.221,1.1.144.135,443,38297,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.133.214,1.1.49.129,443,13969,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.130.131,1.1.53.93,443,15717,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.106.80,1.1.221.250,443,28427,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.96.150,1.1.96.61,443,25946,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.126.129,1.1.201.108,443,47217,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.217.243,1.1.109.158,443,57007,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.145.80,1.1.36.196,443,38515,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.203.56,1.1.200.245,443,1881,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.1.200.10,1.2.124.96,52508,443,NA,NA,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.1.231.62,1.2.231.161,58445,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.212.224,1.2.97.54,26083,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.83.122,1.2.231.207,22668,443,NA,NA,NA,NA,NA,1.5e-05
Skype.pcap,Benign,1.1.115.55,1.2.199.140,50247,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.2.232,1.2.183.61,46082,443,NA,NA,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.1.114.193,1.2.192.73,31615,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.37.151,1.2.145.248,38599,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.53.68,1.1.128.238,443,34307,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.55.77,1.1.130.247,443,15354,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.79.176,1.1.251.90,443,59490,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.50.151,1.1.50.53,443,35652,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.194.40,1.1.117.211,443,50918,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.244.67,1.1.139.234,443,17650,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.154.100,1.1.46.15,443,13090,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.222.63,1.1.210.246,443,56970,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.111.160,1.1.219.74,443,51291,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.135.249,1.1.135.147,443,33971,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.246.233,1.1.66.148,443,64421,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.65.94,1.1.64.249,443,64039,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.165.35,1.1.16.206,443,5582,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.239.139,1.1.89.71,443,25303,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.3.185,1.1.183.99,443,46195,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.5.150,1.1.177.45,443,46712,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.111.59,1.1.110.14,443,30000,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.49.189,1.1.133.91,443,13945,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.79.51,1.1.78.57,443,59717,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.217.155,1.1.109.52,443,56916,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.1.218.143,1.2.110.229,29604,443,NA,NA,NA,NA,NA,1.6e-05
Skype.pcap,Benign,1.1.90.36,1.2.238.121,24375,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.240.119,1.2.68.205,62892,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.75.111,1.2.255.209,64652,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.1.176.105,1.2.4.191,2427,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.195.12,1.2.195.111,53279,443,NA,NA,NA,NA,NA,9e-06
Skype.pcap,Benign,1.1.234.42,1.2.94.164,61341,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.59.109,1.1.143.23,443,35879,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.34.18,1.1.149.176,443,9920,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.194.7,1.1.193.164,443,31458,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.9.7,1.1.188.177,443,49610,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.226.156,1.1.226.67,443,23382,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.19.146,1.1.167.60,443,6220,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.247.93,1.1.66.226,443,18560,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.224.148,1.1.82.141,443,61509,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.231.85,1.1.83.0,443,58383,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.124.31,1.1.207.168,443,52537,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.93.72,1.1.232.242,443,60932,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.128.205,1.1.52.120,443,14733,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.163.147,1.1.23.62,443,7249,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.219.249,1.1.219.150,443,29988,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.125.188,1.1.201.102,443,52855,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.249.177,1.1.77.92,443,65136,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.31.192,1.1.171.106,443,39042,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.9.3,1.1.8.160,443,3531,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.186.184,1.1.185.146,443,43563,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.172.20,1.1.23.191,443,7378,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.32.161,1.1.171.90,443,37957,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.28.62,1.1.175.232,443,8443,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.92.98,1.1.239.25,443,25242,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.174.34,1.1.25.180,443,45788,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.196.220,1.1.196.117,443,30118,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.92.69,1.1.239.239,443,24833,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.203.53,1.1.202.209,443,33776,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.2.173,1.1.182.51,443,1963,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.160.1,1.1.19.172,443,42168,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.26.198,1.1.174.112,443,45958,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.94.56,1.1.233.17,443,55343,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.114.104,1.1.198.18,443,52017,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.182.155,1.1.2.70,443,47944,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.45.223,1.1.153.137,443,13899,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.241.237,1.1.69.135,443,19163,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.16.205,1.1.164.48,443,5607,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.137.169,1.1.61.84,443,36439,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.140.206,1.1.130.212,443,16683,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.217.100,1.1.108.255,443,56881,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.99.79,1.1.98.211,443,54338,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.18.112,1.1.166.26,443,5945,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.14.50,1.1.185.220,443,4843,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.222.241,1.1.222.141,443,58300,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.32.55,1.1.171.225,443,9485,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.23.38,1.1.162.194,443,42980,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.134.90,1.1.50.5,443,14099,0x0300,0xc014,NA,NA,NA,1.1e-05
Skype.pcap,Benign,1.2.190.218,1.1.10.133,443,3989,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.246.86,1.1.66.1,443,64271,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.82.110,1.1.80.77,443,58827,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.140.202,1.1.55.197,443,16063,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.8.62,1.1.179.232,443,49401,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.232.229,1.1.232.131,443,25007,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.36.152,1.1.144.66,443,38215,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.203.241,1.1.203.137,443,47277,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.62.157,1.1.138.53,443,17306,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.136.229,1.1.136.115,443,36293,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.145.56,1.1.36.227,443,38388,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.254.186,1.1.74.48,443,1970,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.48.199,1.1.132.113,443,35191,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.239.27,1.1.90.198,443,24556,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.1.177,1.1.1.60,443,47849,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.228.110,1.1.79.247,443,59723,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.44.185,1.1.152.99,443,40306,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.139.252,1.1.63.167,443,17594,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.64.99,1.1.244.13,443,17695,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.1.147.68,1.2.39.154,11363,443,NA,NA,NA,NA,NA,2e-05
Skype.pcap,Benign,1.1.226.1,1.2.86.105,23364,443,NA,NA,NA,NA,NA,6e-06
Skype.pcap,Benign,1.1.128.158,1.2.52.244,34221,443,NA,NA,NA,NA,NA,5e-06
Skype.pcap,Benign,1.1.215.221,1.2.100.51,26861,443,NA,NA,NA,NA,NA,5e-06
Skype.pcap,Benign,1.1.65.105,1.2.245.190,18047,443,NA,NA,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.190.166,1.1.10.69,443,50030,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.207.83,1.1.206.240,443,32853,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.220.184,1.1.220.95,443,57711,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.190.51,1.1.9.186,443,49889,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.72.227,1.1.252.110,443,1540,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.23.114,1.1.163.28,443,7200,0x0300,0xc014,NA,NA,NA,7e-06
Skype.pcap,Benign,1.2.210.59,1.1.101.230,443,55017,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.204.51,1.1.195.204,443,53500,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.127.7,1.1.126.174,443,53219,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.119.91,1.1.194.248,443,31813,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.1.169.222,1.2.30.52,8941,443,NA,NA,NA,NA,NA,1.8e-05
Skype.pcap,Benign,1.1.208.161,1.2.211.36,58208,443,NA,NA,NA,NA,NA,8e-06
Skype.pcap,Benign,1.1.236.69,1.2.88.155,61778,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.2.33.75,1.1.148.245,443,9732,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.243.120,1.1.71.35,443,1074,0x0300,0xc014,NA,NA,NA,1.5e-05
Skype.pcap,Benign,1.2.102.148,1.1.102.48,443,27474,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.216.48,1.1.107.219,443,56553,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.48.59,1.1.155.190,443,35118,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.57.187,1.1.141.74,443,15991,0x0300,0xc014,NA,NA,NA,1.5e-05
Skype.pcap,Benign,1.2.24.112,1.1.172.26,443,45354,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.189.231,1.1.9.146,443,3733,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.116.15,1.1.199.185,443,30922,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.177.24,1.1.176.180,443,46551,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.1.150.124,1.2.150.222,39834,443,NA,NA,NA,NA,NA,1.6e-05
Skype.pcap,Benign,1.1.150.149,1.2.34.255,10191,443,NA,NA,NA,NA,NA,7e-06
Skype.pcap,Benign,1.2.113.95,1.1.197.9,443,51756,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.111.235,1.1.219.149,443,51373,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.194.42,1.1.193.195,443,50930,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.187.252,1.1.14.34,443,42012,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.23.70,1.1.162.240,443,7174,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.137.153,1.1.61.30,443,17069,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.242.128,1.1.242.12,443,19358,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.248.69,1.1.255.223,443,64787,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.247.38,1.1.66.191,443,18400,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.2.241,1.1.182.155,443,48043,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.229.22,1.1.228.178,443,21966,0x0300,0xc014,NA,NA,NA,8e-06
